Price,District,Town,Type,EnergyCertificate,Parking,ConstructionYear,TotalArea,Garage,Elevator,ElectricCarsCharging,NumberOfBedrooms,NumberOfWC,LivingArea,NumberOfBathrooms,Region
209500.0,Setúbal,Montijo e Afonsoeiro,Apartment,D,0.0,2004.0,93.0,False,True,False,2.0,0.0,89.0,1.0,Lisbon Metropolitan Area
179000.0,Setúbal,Charneca de Caparica e Sobreda,Apartment,D,0.0,1988.0,57.0,False,False,False,2.0,1.0,64.0,1.0,Lisbon Metropolitan Area
335000.0,Setúbal,Palmela,Apartment,B-,0.0,2023.0,134.0,True,True,False,3.0,0.0,120.0,2.0,Lisbon Metropolitan Area
182000.0,Setúbal,Corroios,Apartment,C,0.0,1963.0,82.0,False,False,False,2.0,1.0,78.0,1.0,Lisbon Metropolitan Area
399000.0,Setúbal,Santiago (Sesimbra),House,D,1.0,1979.0,104.0,False,False,False,3.0,1.0,25.0,3.0,Lisbon Metropolitan Area
250000.0,Setúbal,Montijo e Afonsoeiro,Apartment,C,0.0,2003.0,127.0,False,False,False,3.0,0.0,127.0,2.0,Lisbon Metropolitan Area
212300.0,Setúbal,"Almada, Cova da Piedade, Pragal e Cacilhas",House,NC,0.0,1973.0,48.0,False,False,False,2.0,1.0,48.0,1.0,Lisbon Metropolitan Area
138000.0,Setúbal,São Sebastião,Apartment,NC,0.0,1990.0,79.0,False,False,False,2.0,0.0,79.0,0.0,Lisbon Metropolitan Area
287500.0,Setúbal,Barreiro e Lavradio,Apartment,D,0.0,2002.0,162.0,False,True,False,4.0,2.0,162.0,2.0,Lisbon Metropolitan Area
143000.0,Setúbal,"Alto do Seixalinho, Santo André e Verderena",Apartment,D,0.0,1988.0,64.0,False,False,False,2.0,1.0,64.0,1.0,Lisbon Metropolitan Area
150000.0,Setúbal,Costa de Caparica,Apartment,D,0.0,1977.0,44.0,False,False,False,1.0,1.0,44.0,2.0,Lisbon Metropolitan Area
187500.0,Setúbal,Charneca de Caparica e Sobreda,Apartment,D,0.0,2010.0,62.0,False,False,False,1.0,1.0,49.0,1.0,Lisbon Metropolitan Area
759000.0,Setúbal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,A,1.0,2021.0,145.0,False,True,True,4.0,0.0,145.0,3.0,Lisbon Metropolitan Area
185000.0,Setúbal,Moita,Apartment,E,0.0,1981.0,90.0,False,False,False,3.0,0.0,97.0,2.0,Lisbon Metropolitan Area
189000.0,Setúbal,Moita,Apartment,D,0.0,1981.0,86.0,False,False,False,3.0,0.0,89.0,2.0,Lisbon Metropolitan Area
598000.0,Setúbal,Azeitão (São Lourenço e São Simão),House,A,1.0,2024.0,196.0,True,False,False,4.0,2.0,190.0,3.0,Lisbon Metropolitan Area
157500.0,Setúbal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,E,0.0,1997.0,64.0,False,False,False,1.0,0.0,64.0,1.0,Lisbon Metropolitan Area
325000.0,Setúbal,Fernão Ferro,House,B,1.0,2019.0,107.0,False,False,False,2.0,0.0,135.0,4.0,Lisbon Metropolitan Area
420000.0,Setúbal,Montijo e Afonsoeiro,Apartment,C,1.0,2009.0,134.0,False,True,False,3.0,0.0,134.0,2.0,Lisbon Metropolitan Area
275000.0,Setúbal,Pinhal Novo,Apartment,A,1.0,2020.0,112.0,False,False,False,3.0,2.0,110.0,4.0,Lisbon Metropolitan Area
259000.0,Setúbal,Costa de Caparica,Apartment,C,0.0,1989.0,93.0,False,False,False,3.0,0.0,71.0,2.0,Lisbon Metropolitan Area
279000.0,Setúbal,Azinheira dos Barros,House,E,0.0,1935.0,95.0,False,False,False,3.0,0.0,81.0,2.0,Alentejo
250000.0,Setúbal,Corroios,Apartment,D,0.0,1972.0,73.0,False,False,False,3.0,1.0,66.0,2.0,Lisbon Metropolitan Area
253000.0,Setúbal,"Almada, Cova da Piedade, Pragal e Cacilhas",Apartment,C,0.0,1970.0,98.0,False,False,False,3.0,0.0,7.0,1.0,Lisbon Metropolitan Area
250000.0,Setúbal,Santiago (Sesimbra),Apartment,E,0.0,1987.0,94.0,True,False,False,3.0,1.0,83.0,2.0,Lisbon Metropolitan Area
187500.0,Setúbal,Costa de Caparica,Apartment,E,0.0,1987.0,51.0,False,False,False,1.0,0.0,46.0,1.0,Lisbon Metropolitan Area
219000.0,Setúbal,Costa de Caparica,Apartment,E,0.0,1987.0,51.0,True,False,False,1.0,0.0,46.0,1.0,Lisbon Metropolitan Area
150000.0,Setúbal,Alcochete,Apartment,D,0.0,1975.0,68.0,False,False,False,3.0,1.0,68.0,1.0,Lisbon Metropolitan Area
328000.0,Setúbal,Azeitão (São Lourenço e São Simão),House,E,1.0,1987.0,177.0,False,False,False,4.0,0.0,148.0,2.0,Lisbon Metropolitan Area
139500.0,Setúbal,São Sebastião,Apartment,D,0.0,1995.0,56.0,False,False,False,1.0,0.0,51.0,1.0,Lisbon Metropolitan Area
295000.0,Setúbal,Azeitão (São Lourenço e São Simão),House,E,0.0,1951.0,134.0,False,False,False,2.0,0.0,110.0,1.0,Lisbon Metropolitan Area
390000.0,Setúbal,"Seixal, Arrentela e Aldeia de Paio Pires",House,A+,1.0,2024.0,178.0,False,False,False,3.0,3.0,150.0,3.0,Lisbon Metropolitan Area
330000.0,Setúbal,"Almada, Cova da Piedade, Pragal e Cacilhas",Apartment,C,0.0,1970.0,108.0,False,True,False,3.0,2.0,92.0,2.0,Lisbon Metropolitan Area
360000.0,Setúbal,Montijo e Afonsoeiro,Apartment,A+,1.0,2024.0,148.0,False,True,False,3.0,0.0,148.0,2.0,Lisbon Metropolitan Area
370000.0,Setúbal,Montijo e Afonsoeiro,Apartment,A+,1.0,2024.0,148.0,False,True,False,3.0,0.0,148.0,2.0,Lisbon Metropolitan Area
335000.0,Setúbal,Charneca de Caparica e Sobreda,House,E,1.0,1991.0,120.0,True,False,False,5.0,1.0,160.0,2.0,Lisbon Metropolitan Area
699000.0,Setúbal,Costa de Caparica,House,C,1.0,1961.0,143.0,True,False,False,4.0,2.0,142.0,2.0,Lisbon Metropolitan Area
213000.0,Setúbal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,C,0.0,1989.0,106.0,False,True,False,3.0,0.0,105.0,2.0,Lisbon Metropolitan Area
150000.0,Setúbal,Corroios,Apartment,D,0.0,1984.0,105.0,False,False,False,3.0,1.0,94.0,2.0,Lisbon Metropolitan Area
179000.0,Setúbal,"Alto do Seixalinho, Santo André e Verderena",Apartment,D,0.0,1988.0,65.0,False,False,False,2.0,0.0,65.0,1.0,Lisbon Metropolitan Area
135000.0,Setúbal,Baixa da Banheira e Vale da Amoreira,Apartment,D,0.0,1990.0,82.0,False,True,False,3.0,0.0,71.0,2.0,Lisbon Metropolitan Area
325000.0,Setúbal,Caparica e Trafaria,House,D,0.0,1988.0,155.0,False,False,False,4.0,0.0,128.0,4.0,Lisbon Metropolitan Area
315000.0,Setúbal,Moita,House,C,0.0,2009.0,157.0,False,False,False,3.0,2.0,157.0,2.0,Lisbon Metropolitan Area
369000.0,Setúbal,Fernão Ferro,House,A+,1.0,2021.0,134.0,False,False,True,3.0,1.0,134.0,3.0,Lisbon Metropolitan Area
239000.0,Setúbal,Quinta do Conde,House,NC,0.0,2021.0,72.0,False,False,False,2.0,0.0,70.0,2.0,Lisbon Metropolitan Area
240000.0,Setúbal,Amora,Apartment,E,0.0,1996.0,105.0,False,False,False,3.0,1.0,111.0,2.0,Lisbon Metropolitan Area
235000.0,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",House,D,0.0,1984.0,85.0,False,False,False,2.0,1.0,85.0,3.0,Lisbon Metropolitan Area
275500.0,Setúbal,Santo André,House,E,0.0,1973.0,109.0,True,False,False,2.0,0.0,108.0,0.0,Alentejo
205000.0,Setúbal,Alhos Vedros,Apartment,E,1.0,2010.0,125.0,False,False,True,3.0,0.0,89.0,2.0,Lisbon Metropolitan Area
185000.0,Setúbal,Corroios,Apartment,D,0.0,1979.0,71.0,False,True,False,2.0,0.0,62.0,1.0,Lisbon Metropolitan Area
365000.0,Setúbal,Corroios,House,B-,1.0,2015.0,94.0,False,False,False,2.0,0.0,85.0,4.0,Lisbon Metropolitan Area
510000.0,Setúbal,Montijo e Afonsoeiro,Apartment,A,1.0,2023.0,261.0,False,True,False,3.0,1.0,144.0,4.0,Lisbon Metropolitan Area
515000.0,Setúbal,Montijo e Afonsoeiro,Apartment,A,1.0,2023.0,261.0,False,True,False,3.0,1.0,144.0,4.0,Lisbon Metropolitan Area
515000.0,Setúbal,Montijo e Afonsoeiro,Apartment,A+,1.0,2023.0,263.0,False,True,False,3.0,1.0,144.0,4.0,Lisbon Metropolitan Area
215000.0,Setúbal,Montijo e Afonsoeiro,Apartment,E,0.0,1990.0,104.0,False,False,False,3.0,1.0,78.0,2.0,Lisbon Metropolitan Area
199500.0,Setúbal,Laranjeiro e Feijó,Apartment,D,0.0,1980.0,62.0,False,False,False,2.0,0.0,72.0,1.0,Lisbon Metropolitan Area
144000.0,Setúbal,São Sebastião,Apartment,D,0.0,1989.0,79.0,False,True,False,2.0,0.0,79.0,1.0,Lisbon Metropolitan Area
149900.0,Setúbal,Caparica e Trafaria,Apartment,C,0.0,2000.0,70.0,False,True,False,2.0,0.0,70.0,1.0,Lisbon Metropolitan Area
280000.0,Setúbal,Charneca de Caparica e Sobreda,Apartment,E,0.0,1995.0,88.0,False,True,False,2.0,1.0,75.0,2.0,Lisbon Metropolitan Area
595000.0,Setúbal,Alcochete,House,B-,0.0,2004.0,167.0,True,False,False,3.0,1.0,143.0,5.0,Lisbon Metropolitan Area
187500.0,Setúbal,Corroios,Apartment,E,0.0,1978.0,70.0,False,True,False,2.0,0.0,67.0,1.0,Lisbon Metropolitan Area
276000.0,Setúbal,Charneca de Caparica e Sobreda,Apartment,D,0.0,2003.0,128.0,False,True,False,3.0,2.0,123.0,2.0,Lisbon Metropolitan Area
270000.0,Setúbal,Pinhal Novo,Apartment,A+,0.0,2024.0,107.0,False,True,False,3.0,0.0,92.0,2.0,Lisbon Metropolitan Area
141000.0,Setúbal,Corroios,Apartment,C,0.0,1980.0,35.0,False,False,False,1.0,0.0,35.0,1.0,Lisbon Metropolitan Area
360000.0,Setúbal,Quinta do Anjo,House,E,0.0,2002.0,129.0,True,False,False,3.0,2.0,209.0,2.0,Lisbon Metropolitan Area
535000.0,Setúbal,Carvalhal,Apartment,D,1.0,2008.0,122.0,False,True,False,1.0,0.0,96.0,2.0,Alentejo
180000.0,Setúbal,Amora,Apartment,E,0.0,1992.0,95.0,False,True,False,2.0,0.0,95.0,1.0,Lisbon Metropolitan Area
202000.0,Setúbal,Amora,Apartment,E,0.0,1983.0,98.0,False,False,False,2.0,1.0,98.0,1.0,Lisbon Metropolitan Area
155000.0,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,C,0.0,1997.0,70.0,False,True,False,2.0,0.0,63.0,1.0,Lisbon Metropolitan Area
585000.0,Setúbal,Azeitão (São Lourenço e São Simão),House,C,1.0,2001.0,183.0,True,False,False,5.0,3.0,233.0,3.0,Lisbon Metropolitan Area
647000.0,Setúbal,Cercal,House,C,1.0,1997.0,100.0,False,False,True,3.0,2.0,100.0,2.0,Alentejo
249900.0,Setúbal,Corroios,Apartment,D,0.0,1988.0,78.0,False,False,False,2.0,0.0,78.0,1.0,Lisbon Metropolitan Area
595000.0,Setúbal,Poceirão e Marateca,House,A,1.0,2024.0,188.0,False,False,False,4.0,0.0,167.0,4.0,Lisbon Metropolitan Area
265000.0,Setúbal,Costa de Caparica,Apartment,D,1.0,1980.0,74.0,False,True,False,2.0,0.0,74.0,1.0,Lisbon Metropolitan Area
299000.0,Setúbal,Fernão Ferro,House,B-,1.0,2012.0,169.0,False,False,False,2.0,2.0,112.0,3.0,Lisbon Metropolitan Area
215000.0,Setúbal,Pinhal Novo,Apartment,C,0.0,2003.0,124.0,False,False,False,3.0,1.0,110.0,2.0,Lisbon Metropolitan Area
250000.0,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,D,0.0,2002.0,197.0,False,False,False,5.0,2.0,194.0,2.0,Lisbon Metropolitan Area
660000.0,Setúbal,Azeitão (São Lourenço e São Simão),House,A,0.0,2023.0,278.0,True,False,True,4.0,2.0,209.0,5.0,Lisbon Metropolitan Area
470000.0,Setúbal,Castelo (Sesimbra),House,D,1.0,1995.0,173.0,False,False,False,5.0,0.0,130.0,2.0,Lisbon Metropolitan Area
199500.0,Setúbal,"Almada, Cova da Piedade, Pragal e Cacilhas",Apartment,D,0.0,1965.0,66.0,False,True,False,2.0,0.0,63.0,1.0,Lisbon Metropolitan Area
175000.0,Setúbal,"Almada, Cova da Piedade, Pragal e Cacilhas",House,NC,0.0,1950.0,47.0,False,False,False,1.0,0.0,47.0,1.0,Lisbon Metropolitan Area
200000.0,Setúbal,Amora,Apartment,D,0.0,1986.0,100.0,False,False,False,3.0,1.0,100.0,2.0,Lisbon Metropolitan Area
285000.0,Setúbal,Montijo e Afonsoeiro,Apartment,D,1.0,2009.0,101.0,False,True,False,2.0,0.0,1.0,1.0,Lisbon Metropolitan Area
390000.0,Setúbal,Costa de Caparica,Apartment,C,1.0,1977.0,80.0,False,True,False,1.0,1.0,64.0,1.0,Lisbon Metropolitan Area
199000.0,Setúbal,"Almada, Cova da Piedade, Pragal e Cacilhas",Apartment,D,0.0,1967.0,83.0,False,False,False,4.0,1.0,83.0,2.0,Lisbon Metropolitan Area
210000.0,Setúbal,"Alto do Seixalinho, Santo André e Verderena",Apartment,C,0.0,2010.0,90.0,False,True,False,2.0,1.0,85.0,1.0,Lisbon Metropolitan Area
135000.0,Setúbal,Baixa da Banheira e Vale da Amoreira,Apartment,D,0.0,1990.0,74.0,False,True,False,2.0,1.0,65.0,1.0,Lisbon Metropolitan Area
382700.0,Setúbal,Santo António da Charneca,House,D,0.0,2001.0,197.0,True,False,False,5.0,3.0,197.0,3.0,Lisbon Metropolitan Area
427000.0,Setúbal,Quinta do Anjo,House,B-,1.0,2010.0,190.0,False,False,False,3.0,0.0,208.0,4.0,Lisbon Metropolitan Area
179000.0,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,D,0.0,1966.0,77.0,False,True,False,2.0,0.0,77.0,1.0,Lisbon Metropolitan Area
320000.0,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,C,0.0,1970.0,93.0,False,False,False,4.0,1.0,93.0,1.0,Lisbon Metropolitan Area
185000.0,Setúbal,Corroios,Apartment,C,0.0,1982.0,83.0,False,True,False,2.0,0.0,75.0,2.0,Lisbon Metropolitan Area
147500.0,Setúbal,"Almada, Cova da Piedade, Pragal e Cacilhas",Apartment,D,0.0,1965.0,66.0,False,True,False,2.0,0.0,63.0,1.0,Lisbon Metropolitan Area
248500.0,Setúbal,"Almada, Cova da Piedade, Pragal e Cacilhas",Apartment,D,0.0,1965.0,61.0,False,True,False,2.0,0.0,58.0,1.0,Lisbon Metropolitan Area
355000.0,Setúbal,"Almada, Cova da Piedade, Pragal e Cacilhas",Apartment,D,0.0,1977.0,108.0,False,True,False,4.0,1.0,100.0,2.0,Lisbon Metropolitan Area
415000.0,Setúbal,Castelo (Sesimbra),House,D,1.0,2008.0,170.0,False,False,False,4.0,0.0,155.0,3.0,Lisbon Metropolitan Area
145000.0,Setúbal,Baixa da Banheira e Vale da Amoreira,Apartment,D,0.0,1981.0,69.0,False,True,False,2.0,0.0,69.0,1.0,Lisbon Metropolitan Area
499000.0,Setúbal,Azeitão (São Lourenço e São Simão),House,B-,1.0,2021.0,239.0,False,False,False,4.0,0.0,175.0,3.0,Lisbon Metropolitan Area
245000.0,Setúbal,Barreiro e Lavradio,Apartment,D,1.0,2002.0,125.0,False,True,False,3.0,2.0,103.0,2.0,Lisbon Metropolitan Area
169000.0,Setúbal,Baixa da Banheira e Vale da Amoreira,House,NC,0.0,1970.0,128.0,False,False,False,3.0,0.0,110.0,1.0,Lisbon Metropolitan Area
249000.0,Setúbal,Quinta do Anjo,House,NC,1.0,1963.0,73.0,False,False,False,2.0,0.0,73.0,1.0,Lisbon Metropolitan Area
210000.0,Setúbal,Grândola e Santa Margarida da Serra,Apartment,D,0.0,2005.0,86.0,False,False,False,2.0,0.0,86.0,1.0,Alentejo
240000.0,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",House,D,0.0,1969.0,93.0,False,False,False,2.0,0.0,93.0,1.0,Lisbon Metropolitan Area
260000.0,Setúbal,São Sebastião,Apartment,C,0.0,1983.0,90.0,False,False,False,3.0,1.0,90.0,2.0,Lisbon Metropolitan Area
750000.0,Setúbal,Costa de Caparica,Apartment,C,1.0,1978.0,85.0,False,True,False,2.0,0.0,66.0,1.0,Lisbon Metropolitan Area
210000.0,Setúbal,Moita,Apartment,D,0.0,1996.0,100.0,False,False,False,3.0,0.0,100.0,2.0,Lisbon Metropolitan Area
485000.0,Setúbal,Montijo e Afonsoeiro,House,D,0.0,1989.0,202.0,True,False,False,4.0,0.0,202.0,3.0,Lisbon Metropolitan Area
350000.0,Setúbal,Grândola e Santa Margarida da Serra,Apartment,A,1.0,2024.0,155.0,False,False,False,3.0,0.0,155.0,3.0,Alentejo
185000.0,Setúbal,Charneca de Caparica e Sobreda,Apartment,C,0.0,1975.0,32.0,False,True,False,1.0,0.0,29.0,1.0,Lisbon Metropolitan Area
159000.0,Setúbal,"Alto do Seixalinho, Santo André e Verderena",House,B-,0.0,1982.0,70.0,False,False,False,2.0,1.0,65.0,1.0,Lisbon Metropolitan Area
360000.0,Setúbal,Azeitão (São Lourenço e São Simão),House,C,1.0,2015.0,180.0,False,False,False,3.0,4.0,180.0,4.0,Lisbon Metropolitan Area
139900.0,Setúbal,São Sebastião,Apartment,C,0.0,1990.0,84.0,False,False,False,2.0,0.0,84.0,1.0,Lisbon Metropolitan Area
519000.0,Setúbal,Montijo e Afonsoeiro,Apartment,A,0.0,2020.0,186.0,True,True,True,3.0,0.0,186.0,3.0,Lisbon Metropolitan Area
349000.0,Setúbal,"Alto do Seixalinho, Santo André e Verderena",Apartment,D,0.0,2000.0,155.0,False,True,False,3.0,0.0,139.0,3.0,Lisbon Metropolitan Area
199000.0,Setúbal,Caparica e Trafaria,Apartment,D,0.0,2001.0,91.0,False,True,False,3.0,0.0,79.0,2.0,Lisbon Metropolitan Area
179000.0,Setúbal,Corroios,Apartment,D,0.0,1985.0,72.0,False,False,False,2.0,0.0,65.0,1.0,Lisbon Metropolitan Area
574000.0,Setúbal,Quinta do Anjo,House,A+,1.0,2024.0,185.0,False,False,True,4.0,3.0,170.0,3.0,Lisbon Metropolitan Area
239000.0,Setúbal,Barreiro e Lavradio,Apartment,D,0.0,2000.0,132.0,False,True,False,3.0,1.0,132.0,2.0,Lisbon Metropolitan Area
550000.0,Setúbal,Corroios,House,C,0.0,1983.0,128.0,True,False,False,4.0,1.0,85.0,3.0,Lisbon Metropolitan Area
320000.0,Setúbal,Santo António da Charneca,Apartment,E,0.0,1989.0,135.0,True,False,False,4.0,2.0,108.0,2.0,Lisbon Metropolitan Area
174000.0,Setúbal,Pinhal Novo,Apartment,C,0.0,2001.0,90.0,False,False,False,2.0,1.0,76.0,1.0,Lisbon Metropolitan Area
620000.0,Setúbal,Azeitão (São Lourenço e São Simão),House,C,1.0,2006.0,259.0,False,False,False,4.0,0.0,165.0,3.0,Lisbon Metropolitan Area
262500.0,Setúbal,Laranjeiro e Feijó,Apartment,D,0.0,1998.0,103.0,True,True,False,3.0,0.0,102.0,2.0,Lisbon Metropolitan Area
187500.0,Setúbal,Amora,Apartment,D,0.0,1985.0,95.0,False,False,False,3.0,0.0,85.0,2.0,Lisbon Metropolitan Area
190000.0,Setúbal,Laranjeiro e Feijó,Apartment,C,0.0,1979.0,86.0,False,True,False,3.0,0.0,86.0,2.0,Lisbon Metropolitan Area
170000.0,Setúbal,Amora,Apartment,C,0.0,1973.0,86.0,False,False,False,3.0,0.0,73.0,1.0,Lisbon Metropolitan Area
150000.0,Setúbal,Pinhal Novo,Apartment,C,0.0,1975.0,55.0,False,False,False,1.0,1.0,50.0,1.0,Lisbon Metropolitan Area
670000.0,Setúbal,Amora,House,A+,1.0,2023.0,224.0,True,False,True,4.0,0.0,198.0,4.0,Lisbon Metropolitan Area
278000.0,Setúbal,Castelo (Sesimbra),House,E,0.0,1986.0,103.0,False,False,False,3.0,0.0,60.0,2.0,Lisbon Metropolitan Area
370000.0,Setúbal,Amora,Apartment,D,0.0,2006.0,142.0,True,True,True,4.0,2.0,207.0,2.0,Lisbon Metropolitan Area
489000.0,Setúbal,Charneca de Caparica e Sobreda,House,D,1.0,1988.0,100.0,False,False,False,3.0,2.0,116.0,4.0,Lisbon Metropolitan Area
510000.0,Setúbal,Alcochete,House,B,1.0,2008.0,168.0,False,False,False,3.0,0.0,144.0,4.0,Lisbon Metropolitan Area
495000.0,Setúbal,Quinta do Anjo,House,D,1.0,2007.0,200.0,False,False,False,3.0,0.0,180.0,4.0,Lisbon Metropolitan Area
330000.0,Setúbal,Poceirão e Marateca,House,D,1.0,1998.0,167.0,False,False,False,3.0,1.0,167.0,4.0,Lisbon Metropolitan Area
140000.0,Setúbal,Amora,Apartment,D,0.0,1994.0,65.0,False,False,False,1.0,0.0,64.0,1.0,Lisbon Metropolitan Area
250000.0,Setúbal,Amora,Apartment,D,0.0,1994.0,130.0,False,False,False,3.0,1.0,120.0,2.0,Lisbon Metropolitan Area
127000.0,Setúbal,Quinta do Anjo,Apartment,C,0.0,2008.0,46.0,False,False,False,0.0,1.0,40.0,2.0,Lisbon Metropolitan Area
134900.0,Setúbal,Laranjeiro e Feijó,Apartment,E,0.0,2009.0,57.0,False,False,False,1.0,0.0,50.0,1.0,Lisbon Metropolitan Area
270000.0,Setúbal,Moita,Apartment,D,1.0,2001.0,98.0,False,True,False,3.0,0.0,88.0,2.0,Lisbon Metropolitan Area
347500.0,Setúbal,Charneca de Caparica e Sobreda,Apartment,D,0.0,2002.0,67.0,False,True,False,3.0,2.0,60.0,2.0,Lisbon Metropolitan Area
360000.0,Setúbal,Charneca de Caparica e Sobreda,House,E,0.0,1991.0,179.0,True,False,False,4.0,1.0,137.0,3.0,Lisbon Metropolitan Area
449000.0,Setúbal,Charneca de Caparica e Sobreda,House,NC,0.0,2007.0,155.0,True,True,False,3.0,0.0,155.0,3.0,Lisbon Metropolitan Area
455000.0,Setúbal,Amora,House,E,0.0,1984.0,153.0,True,False,False,3.0,2.0,198.0,5.0,Lisbon Metropolitan Area
160000.0,Setúbal,"Alto do Seixalinho, Santo André e Verderena",Apartment,D,0.0,1988.0,63.0,False,False,False,2.0,0.0,63.0,1.0,Lisbon Metropolitan Area
279000.0,Setúbal,"Almada, Cova da Piedade, Pragal e Cacilhas",Apartment,D,0.0,1988.0,108.0,False,False,False,4.0,1.0,100.0,3.0,Lisbon Metropolitan Area
165000.0,Setúbal,Laranjeiro e Feijó,Apartment,E,0.0,1962.0,76.0,False,False,False,2.0,0.0,76.0,1.0,Lisbon Metropolitan Area
279000.0,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,C,0.0,2022.0,83.0,False,False,False,2.0,0.0,75.0,2.0,Lisbon Metropolitan Area
200000.0,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,D,0.0,1983.0,84.0,False,True,False,3.0,0.0,80.0,2.0,Lisbon Metropolitan Area
420000.0,Setúbal,Amora,House,D,0.0,1987.0,305.0,True,False,False,7.0,0.0,275.0,4.0,Lisbon Metropolitan Area
237000.0,Setúbal,Sarilhos Grandes,House,NC,0.0,1938.0,138.0,False,False,False,3.0,1.0,239.0,2.0,Lisbon Metropolitan Area
539900.0,Setúbal,Quinta do Anjo,House,B,0.0,2017.0,216.0,True,False,False,4.0,0.0,188.0,4.0,Lisbon Metropolitan Area
199500.0,Setúbal,Laranjeiro e Feijó,Apartment,E,0.0,1982.0,93.0,False,True,False,3.0,0.0,83.0,1.0,Lisbon Metropolitan Area
455000.0,Setúbal,Montijo e Afonsoeiro,Apartment,B-,1.0,2009.0,203.0,False,True,False,3.0,0.0,203.0,3.0,Lisbon Metropolitan Area
320000.0,Setúbal,Amora,House,D,1.0,1983.0,123.0,False,False,True,2.0,2.0,92.0,2.0,Lisbon Metropolitan Area
228000.0,Setúbal,Corroios,Apartment,C,0.0,1999.0,88.0,False,True,False,2.0,0.0,79.0,2.0,Lisbon Metropolitan Area
310000.0,Setúbal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,C,1.0,2005.0,133.0,False,True,False,3.0,0.0,133.0,2.0,Lisbon Metropolitan Area
223000.0,Setúbal,Azeitão (São Lourenço e São Simão),Apartment,D,0.0,2000.0,97.0,False,False,False,3.0,1.0,97.0,2.0,Lisbon Metropolitan Area
200000.0,Setúbal,São Sebastião,Apartment,C,0.0,1997.0,128.0,False,True,False,3.0,0.0,126.0,2.0,Lisbon Metropolitan Area
190000.0,Setúbal,Alhos Vedros,Apartment,E,0.0,1997.0,87.0,False,False,False,2.0,1.0,71.0,1.0,Lisbon Metropolitan Area
305000.0,Setúbal,Montijo e Afonsoeiro,Apartment,C,1.0,2006.0,118.0,False,True,False,3.0,2.0,116.0,2.0,Lisbon Metropolitan Area
210000.0,Setúbal,Laranjeiro e Feijó,Apartment,D,1.0,2017.0,81.0,False,False,False,2.0,1.0,66.0,1.0,Lisbon Metropolitan Area
465000.0,Setúbal,Gâmbia-Pontes-Alto Guerra,House,C,0.0,2007.0,193.0,True,False,False,4.0,1.0,193.0,3.0,Lisbon Metropolitan Area
315000.0,Setúbal,São Sebastião,House,E,1.0,2020.0,90.0,False,False,False,2.0,0.0,81.0,2.0,Lisbon Metropolitan Area
670000.0,Setúbal,Palhais e Coina,House,A+,0.0,2023.0,230.0,True,False,False,3.0,0.0,195.0,3.0,Lisbon Metropolitan Area
85000.0,Setúbal,São Martinho,House,F,0.0,1968.0,39.0,False,False,False,2.0,0.0,35.0,1.0,Alentejo
645000.0,Setúbal,Castelo (Sesimbra),House,E,0.0,1983.0,269.0,True,False,False,5.0,0.0,269.0,2.0,Lisbon Metropolitan Area
149000.0,Setúbal,Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,Apartment,B-,0.0,2005.0,42.0,False,False,False,0.0,0.0,34.0,1.0,Alentejo
150000.0,Setúbal,Torrão,House,F,0.0,1968.0,108.0,False,False,False,2.0,0.0,53.0,1.0,Alentejo
403000.0,Setúbal,Pinhal Novo,Apartment,C,1.0,2012.0,166.0,False,True,False,3.0,2.0,166.0,2.0,Lisbon Metropolitan Area
175000.0,Setúbal,Montijo e Afonsoeiro,Apartment,C,0.0,1989.0,90.0,False,False,False,2.0,0.0,90.0,1.0,Lisbon Metropolitan Area
480000.0,Setúbal,Corroios,House,B,0.0,2017.0,154.0,True,False,False,3.0,0.0,137.0,4.0,Lisbon Metropolitan Area
189000.0,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,E,0.0,1977.0,96.0,False,False,False,3.0,1.0,90.0,1.0,Lisbon Metropolitan Area
175000.0,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,C,0.0,1977.0,82.0,False,True,False,3.0,1.0,82.0,2.0,Lisbon Metropolitan Area
182000.0,Setúbal,Corroios,Apartment,C,0.0,1969.0,75.0,False,False,False,3.0,0.0,68.0,1.0,Lisbon Metropolitan Area
